"polaridad","id_tuit","fecha","consulta","usuario","texto"
"1","120171115130413","2017-11-15 12:34","#SeleccionPeruana","@Veolia_Pe","¡Ya se vive el Perú vs Nueva Zelanda en nuestras oficinas! Porque nuestros colores son los colores de la #SeleccionPeruana , en #Veolia estamos #contigoperú . #PeruAlMundial #PeruRumboARusia #Rusia2018 pic.twitter.com/XGwkvJjrnK"
"0","120171115130415","2017-11-15 12:26","#SeleccionPeruana","@lfelipehe8","@KeikoFujimori debe ser la más hincha de la #SeleccionPeruana , si Perú clasifica, mañana será feriado para todos, #LaHijaDeFujimori lleva toda su perra vida en feriado porq sabía q clasificaríamos."
"1","120171115130417","2017-11-15 12:15","#SeleccionPeruana","@Fusther_Agencia","Nuestra #SelecciónPeruana está dando que hablar en todo el mundo. La expectativa para hoy es grande, son más de 30... http:// fb.me/zsFpE1Ee"
"1","120171115130419","2017-11-15 12:09","#SeleccionPeruana","@rzimic","Somos buenos hinchas, así que confiemos en que todos alentaremos con respecto! #ArribaPerú #VamosPerúCarajo #SelecciónPeruana https:// twitter.com/ManuDex53/stat us/930842363957841920 …"
"1","120171115130420","2017-11-15 12:09","#SeleccionPeruana","@AmericoScavino","El día que hemos esperado todos los peruanos hace 35 años. El deporte sí importa. #estoesamor #SeleccionPeruana #PeruAlMundial"
"1","120171115130422","2017-11-15 12:05","#SeleccionPeruana","@CristianRodrgez","Hoy todos somos peru #Vamosperu #amigosperuanos #seleccionperuana #paraisovip en… https://www. instagram.com/p/BbhgcRaj1iP/"
"1","120171115130425","2017-11-15 11:55","#SeleccionPeruana","@CixClarin","#REPECHAJE #MUNDIAL #RUSIA2018 #SeleccionPeruana | #CONMEBOL : PERÚ CUENTA CON EL APOYO DE TODO EL CONT... http://www. semanarioclarinchiclayo.com/2017/11/conmeb ol-peru-cuenta-con-el-apoyo-de.html?spref=tw …"
"1","120171115130426","2017-11-15 11:53","#SeleccionPeruana","@certus_oficial","Con esfuerzo, todo se logra. Los que formamos parte de CERTUS, lo sabemos. #UnSoloAliento #ArribaPERÚ #IFBCERTUS #CERTUS #RepechajeRusia2018 #esahora #concentrado #SeleccionPeruana @fpfperu pic.twitter.com/AOc6yqIh67"
"1","120171115130427","2017-11-15 11:47","#SeleccionPeruana","@tuitdepor","#SelecciónPeruana | Nolberto Solano sobre #PaoloGuerrero : Estamos aquí gracias a él"". https:// goo.gl/Eaixcv pic.twitter.com/9jtZLkXcde"""
"1","120171115130430","2017-11-15 11:20","#SeleccionPeruana","@Sofia_l22","Hoy todos somos #Peru ! #peru #PeruAlMundial #SeleccionPeruana pic.twitter.com/V279ohmgVK"
"1","120171115130431","2017-11-15 11:12","#SeleccionPeruana","@alonsoespinoza8","Selección, esta noche vamos a ganar, cantaree hasta yo verte en el mundial #laUltimaNoche #SelecciónPeruana"
"1","120171115130432","2017-11-15 11:07","#SeleccionPeruana","@Jezzi09","NOS VEMOS RUSIA !! MI PRIMER MUNDIAL #UnSoloAliento #SeleccionPeruana #VamosPeru #ElPartidoEn3Palabras"
"1","120171115130434","2017-11-15 10:50","#SeleccionPeruana","@noticiaspiura30","#EstoyContigoPerú . El aliento a la #SelecciónPeruana no se detiene. Instituciones educativas de la región se suman... http:// fb.me/F2r1FKKa"
"0","120171115130435","2017-11-15 10:46","#SeleccionPeruana","@jauregui_alan","No puedo ver o leer una nota de la #SeleccionPeruana sin llenarme de ansiedad! #VamosPeru terminemos con esto de una vez. #RumboARusia"
"1","120171115130436","2017-11-15 10:44","#SeleccionPeruana","@PERUCHANNELTV","#SelecciónPeruana #UnSoloAliento | Así le rinde la #FIFA homenaje a Perú previo al duelo contra Nueva Zelanda.... http:// fb.me/KypXaAat"
"1","120171115130438","2017-11-15 10:37","#SeleccionPeruana","@Patricio51Pe","CONTIGO PERÚ! https:// twitter.com/Alditocorzo/st atus/930541466551808000 … #SeleccionPeruana #Peru #Rusia2018 #ULDigi17"
"1","120171115130440","2017-11-15 10:34","#SeleccionPeruana","@ClaudiClirinac","Ahora Ganamos si o si o si no hay excusas TODO A FAVOR #ArribaPeruCarajo directo a #Rusia2018 #SeleccionPeruana a meter goles"
"0","120171115130446","2017-11-15 10:21","#SeleccionPeruana","@Karifix","#SeleccionPeruana de futbol más te vale que ganes porque para soportar la depresión y frustración pasional de casi todo el país, no gracias... Además, quiero mi #DiaNoLaborable para avanzar la tesis jeje #ArribaPeru"
"1","120171115130451","2017-11-15 10:12","#SeleccionPeruana","@Tapia_Diegoo_","Hoy somos un solo sentir!!! #vamosperu #perú #soccer #mundial #fuerza #yotun #guerrero #farfan #seleccionperuana #flores #cueva #tapia #advincula #carrillo #ramos #gallese #rodriguez #ruizdias . #like #megusta #sigueme"
"0","120171115130452","2017-11-15 10:09","#SeleccionPeruana","@Ferch0_0h","Si los peruanos llegan últimos a todos lados, la #SeleccionPeruana no podía ser la excepción. #VamosPerú #HoraCabana"
"0","120171115130453","2017-11-15 10:05","#SeleccionPeruana","@jauregui_alan","#ArribaPeruCarajo #VamosPeruCarajo #JuntosHagamosMás #SiSePuedePeru Déjense de cojudeces y apoyemos a la #SeleccionPeruana"
"0","120171115130455","2017-11-15 09:53","#SeleccionPeruana","@JoelSaitoN","Será tanto él fervor nacional que la delincuencia dejó de robar dinero, celulares x llevarse las camisetas de la #SeleccionPeruana"
"1","120171115130456","2017-11-15 09:53","#SeleccionPeruana","@MetroLimaCallao","A sola una estación de #Rusia2018 . ¡¡¡ #VamosPeru !!! El @MetroLimaCallao con la #SeleccionPeruana #ContigoPeru #ArribaPeru #MundialRusia2018 #SiSePuedePeru @MTC_GobPeru @ositranperu @Lineaunope pic.twitter.com/WMkgRFlbK8"
"1","120171115130457","2017-11-15 09:49","#SeleccionPeruana","@Alfonso_Patron","Hoy todos somos de la Bicolor Nacional!! #ArribaPeru #seleccionperuana #peru #alfonsopatron … https://www. instagram.com/p/aRTOxvxaTh/"
"1","120171115130458","2017-11-15 09:48","#SeleccionPeruana","@Alfonso_Patron","Arriba Peru!!! A dejar todo en la cancha!! #arribaperu #seleccionperuana #ArribaPeru #peru … https://www. instagram.com/p/aRTgRARaUF/"
"1","120171115130459","2017-11-15 09:44","#SeleccionPeruana","@JiMaL_mchOF","Hoy es el dia llego el dia llego el momento hoy juega #Perú hoy salimos a ganar #SiSePuedePeru #ClaroQueVamos #ArribaPerúCarajo #Rusia2018 espera que ahi va nuestra #SeleccionPeruana Hoy mas que nunca #EstamosContigo @TuFPF #jm12 pic.twitter.com/i2fJDCsiou"
"1","120171115130460","2017-11-15 09:40","#SeleccionPeruana","@noticias_tvperu","EN VIVO| Hinchas alientan a la #SelecciónPeruana con camiseta gigante en la Videna y colocan dedicatoria a los jugadores ► http:// bit.ly/2hCtN4V #ConectadosContigo pic.twitter.com/YSLi89m5NH"
"1","120171115130462","2017-11-15 09:25","#SeleccionPeruana","@efdefrank","¡Ya estamos! #ContigoPerú #Rusia2018 #SelecciónPeruana #LaCrónica #PeruAlMundial #TodoPorMiSelección #AlientaComoUnGuerrero #PerúVSNuevaZelanda #ConFePerú pic.twitter.com/NFXbStkYl4"
"1","120171115130463","2017-11-15 09:19","#SeleccionPeruana","@nruizr7","Hoy todos somos Perú!! #UnSoloAliento #SelecciónPeruana pic.twitter.com/9GNV6fXXFP"
"1","120171115130465","2017-11-15 09:02","#SeleccionPeruana","@exitosape","¡Todo aliento suma! Estos perritos también se ponen la blanquirroja para alentar a la #SelecciónPeruana . pic.twitter.com/9PdDuGuOFD"
"1","120171115130466","2017-11-15 09:00","#SeleccionPeruana","@SonidoIsique","Vamos Perú, Vamo a ganar !!! #ContigoPerú #ConFePerú #UnSoloAliento #ArribaPerú #SeleccionPeruana ... http:// fb.me/9oDkaZn8t"
"0","120171115130470","2017-11-15 08:35","#SeleccionPeruana","@SergioMoreno11","Clasificó #Australia y es el número 31 en sacar boleto para #MundialRusia2018 .Queda un cupo.Los peruanos siempre esperamos al último para todo jajajaja,pero llegamos #LlegoLaHora #VamosPeru #VamosPeruCarajo #SeleccionPeruana #Perualmundial #PeruRumboARusia"
"1","120171115130471","2017-11-15 08:33","#SeleccionPeruana","@MafeCanepa","Bueno como van las cosas hoy es un día de buena suerte, así que espero que la #SeleccionPeruana gane!"
"1","120171115130472","2017-11-15 07:57","#SeleccionPeruana","@EternoViajero_","Buenos días, disfrutemos este día celebrando el retorno de nuestra #SelecciónPeruana al Mundial #Rusia2018 porque #ConFePerú llegaremos al triunfo. #VamosPorMásPerú pic.twitter.com/t5OlGEJ3I3"
"1","120171115130474","2017-11-15 07:35","#SeleccionPeruana","@Cemasb","Vamos Perú! Hoy es el día #UnaSolaFuerza #SeleccionPeruana #Peru #PeruAlMundial pic.twitter.com/j1Vwyr3POI"
"1","120171115130476","2017-11-15 07:23","#SeleccionPeruana","@Javier_81","Todas las energías positivas para nuestra #seleccionperuana el día de hoy! Hoy se cumple un… https://www. instagram.com/p/BbhAhHIBq3a/"
"1","120171115130477","2017-11-15 07:05","#SeleccionPeruana","@MarisolConstan6","Vamos con todo hoy gritaremos ,bailaremos de alegría .. todo se puede , vamos Perú #SeleccionPeruana"
"1","120171115130478","2017-11-15 06:09","#SeleccionPeruana","@sandro_zumaran","Vamos Peru!! #SelecciónPeruana https:// twitter.com/fifaworldcup/s tatus/930753688368533504 …"
"1","120171115130479","2017-11-15 06:05","#SeleccionPeruana","@miguelyuki","Con la ilusión intacta y con toda la confianza en la #SelecciónPeruana hoy más que nunca todos como un solo Vamos Perú saludos y fuerte abrazo mis amigos @RefereePeru"
"0","120171115130482","2017-11-15 03:40","#SeleccionPeruana","@chinodelarisa","A mí no me gusta mucho hablar de los sistemas. Los números a veces confunden a la gente. A mí lo que me interesa es que el equipo sepa que es lo quiere dentro del campo de juego"", Ricardo Gareca sobre las disposiciones tácticas de la #SelecciónPeruana ."""
"1","120171115130489","2017-11-15 00:43","#SeleccionPeruana","@seufrancois121","Jamás pensé llorar por un hombre, pero creo que mañana lloraré por mas de uno csmre. Con fé ptmre tenemos que ganar #SeleccionPeruana"
"1","120171115130492","2017-11-15 00:22","#SeleccionPeruana","@majujuliaps","Buena suerte para los 11 #SeleccionPeruana #GanamosTodos pic.twitter.com/WGMbJ3oH0h"
"1","120171115130495","2017-11-15 00:02","#SeleccionPeruana","@leydiraquel","¡En las buenas y en las malas! llevo más de cinco mundiales viendo frente al televisor a los mejores del mundo. Este miércoles 15 de noviembre del 2017 seré parte de la historia. ¡Vamos Perú carajo! #seleccionperuana #conelcorazonamil #peruvsnuevazelanda pic.twitter.com/el0iNRrb9U"
"1","120171115150342","2017-11-15 23:59","#UnSoloAliento","@Renzo_BV","Gracias por tanta emoción Perú #NosVamosARusiaConchadesumadre #ArribaPeruCarajo #UnSoloAliento"
"1","120171115150343","2017-11-15 23:58","#UnSoloAliento","@MidisPAIS","Desde los #Tambos y #PIAS del #ProgramaNacionalPAIS del @MidisPeru , agradecemos a la selección nacional por este importante logro que ha llenado de esperanza y alegría a nuestro Perú. ¡Estamos en el Mundial muchachos! #UnSoloAliento #PerúRumboARusia pic.twitter.com/6YAYyRYn81"
"1","120171115150345","2017-11-15 23:57","#UnSoloAliento","@Madame36","Vale la pena estimada Dra. #ArribaPerú #UnSoloAliento"
"1","120171115150346","2017-11-15 23:56","#UnSoloAliento","@magnoliapinedo","La bandera peruana, presente! #Rusia2018 #UnSoloAliento pic.twitter.com/G3YDhvsznT"
"1","120171115150347","2017-11-15 23:56","#UnSoloAliento","@pedrostero","Gracias a Dios. Gracias Equipo. Gracias Gareca. Gracias Blanquirroja. Te vi en un mundial en el colegio. Ahora te veré de viejo. Que alegría más grande a la distancia Te amo Perú #UnSoloAliento #VamosPeruCarajo pic.twitter.com/HNL3bUD2DM"
"1","120171115150348","2017-11-15 23:56","#UnSoloAliento","@vrehosk","PERÚ YA ESTÁ EN RUSIA 2018 #ArribaPerúCarajo #ArribaPeru #VamosPerú #ContigoPerú #Russia2018 #Rusia2018 #TodosSomosPerú #AlMundial #ModoSelección #UnSoloAliento #LatinoamericaEsPerú @2010MisterChip pic.twitter.com/6PhkCpth6G"
"1","120171115150349","2017-11-15 23:55","#UnSoloAliento","@EdgardoMuguerza","Vamos a ser recordados por lo que hacemos, no por lo que decimos. #Rusia2018 #ContigoPerú #UnaSolaFuerza #UnSoloAliento pic.twitter.com/NuXXIOxFal"
"1","120171115150351","2017-11-15 23:54","#UnSoloAliento","@MinjusDH_Peru","#MinjusDH | ContigoPerú Más unidos que nunca, el fútbol hoy nos hermana en un solo sueño, después de 36 años. ¡¡¡Allá vamos, Rusia 2018 !!! #UnSoloAliento #ArribaPerú pic.twitter.com/JtJXOx1VoW"
"1","120171115150352","2017-11-15 23:54","#UnSoloAliento","@EloyOvalle","RT pcmperu: #UnSoloAliento Hoy nuestro corazón late de orgullo. Gracias a ustedes SeleccionPeru podemos gritar juntos nuevamente: ¡Perú al mundial! pic.twitter.com/LfpUp7OHCO"
"1","120171115150354","2017-11-15 23:52","#UnSoloAliento","@Luztipis","Gracias muchachos por llevarnos al mundial... VAMOS PERÚ PDT. publique está foto y el fue quien nos dió la victoria @SeleccionPeru #PeruAlMundial #UnSoloAliento #ArribaPeru pic.twitter.com/EO0yqjF3wD"
"0","120171115150355","2017-11-15 23:52","#UnSoloAliento","@Madame36","Y quien decía que seríamos un desastre nacional????? Aló???? #ArribaPerú #UnSoloAliento"
"1","120171115150356","2017-11-15 23:51","#UnSoloAliento","@LLukitas16","EL PERU TRIUNFARA!!! HASTA RUSSIA LLEGARA!!!! #UnSoloAliento #PeruAlMundial #Russia2018"
"1","120171115150357","2017-11-15 23:50","#UnSoloAliento","@yamilesalazar4","#VamosPeruCarajo #unsoloaliento #PERUxESPN que emocion siento por la clasificacion de @SeleccionPeru , saludos desde Colombia"
"1","120171115150358","2017-11-15 23:50","#UnSoloAliento","@wantannight","¡¡¡Estamos en el Mundial, wantaner@s!!! #PeruAlMundial #Rusia2018 #ContigoPerú #UnSoloAliento https:// twitter.com/MovistarDeporP e/status/931012732698157062 …"
"1","120171115150359","2017-11-15 23:50","#UnSoloAliento","@Jeanze17","GRACIAS MUCHACHOS GRACIAS GARECA PERÚ #UnSoloAliento ... https://www. instagram.com/p/BbixgV-Fzx3/"
"1","120171115150360","2017-11-15 23:50","#UnSoloAliento","@katita_2812","Somos el país que va celebrar a lo grandeeee! #PeruAlMundial #PERUxESPN #UnSoloAliento"
"1","120171115150361","2017-11-15 23:49","#UnSoloAliento","@licjoserincon","Retweeted MINISTERIO TRABAJO ( @MTPE_Peru ): [Comunicado] #UnSoloAliento De lograr el sueño de la clasificación... http:// fb.me/17BvvZlQ7"
"1","120171115150363","2017-11-15 23:49","#UnSoloAliento","@JeffersonAnaval","#UnSoloAliento .Putin allá vamos!!"
"1","120171115150364","2017-11-15 23:49","#UnSoloAliento","@Gerson013Roman","Todavía no lo puedo creer, ¡¡¡estamos en el mundial!!! ¡¡¡Gracias muchachos!!! ¡¡ Gracias @SeleccionPeru !! #PeruAlMundial #UnSoloAliento"
"1","120171115150365","2017-11-15 23:48","#UnSoloAliento","@JorgePuican","Felicitaciones #Perú , país miembro de la #ComunidadAndina por lograr esta noche la clasificación al Mundial #Rusia2018 . #UnSoloAliento #ArribaPerú @TuFPF pic.twitter.com/pC1cBaqM7k https:// twitter.com/ComunidadAndin a/status/931019645347299328 …"
"1","120171115150372","2017-11-15 23:45","#UnSoloAliento","@jossepangel","No soy tan fan del futbol pero esto es un logro que enorgullese a los mas de 30 millones de peruanos #VamosPeru #PeruAlMundial #UnSoloAliento"
"1","120171115150373","2017-11-15 23:44","#UnSoloAliento","@EloyOvalle","RT pcmperu: #UnSoloAliento Hoy nuestro corazón late de orgullo. Gracias a ustedes SeleccionPeru podemos gritar juntos nuevamente: ¡Perú al mundial! pic.twitter.com/LfpUp7OHCO"
"1","120171115150376","2017-11-15 23:42","#UnSoloAliento","@tzfrock","#TeAmoPerú #VamosPerú @SeleccionPeru @TuFPF ESTAMOS EN EL MUNDIAL CARAJO!!!!! #VamosPerúCarajo #ArribaPerú #UnSoloAliento #ContigoPerú #Rusia2018"
"1","120171115150377","2017-11-15 23:42","#UnSoloAliento","@giancobs15","Ya estás en Rusia. Gracias muchachos por todo estos sentimientos csm!! Gracias por hacerme llorar de emoción, gracias por todo Perú #UnSoloAliento #PeruAlMundial @diegoreba @danielperedo17 pic.twitter.com/YheYZUN44y"
"1","120171115150378","2017-11-15 23:42","#UnSoloAliento","@ComunidadAndina","Felicitaciones Perú , país miembro de la #ComunidadAndina por lograr esta noche la clasificación al Mundial Rusia 2018. #UnSoloAliento #ArribaPerú @TuFPF pic.twitter.com/Fnux2jiutF"
"1","120171115150379","2017-11-15 23:42","#UnSoloAliento","@ElLoboylaSP","¡Gracias muchachos por hacer historia! ¡Vamos al mundial! #PerúEstáEnElMundial #UnSoloAliento http:// fb.me/SF7IrjdP"
"1","120171115150380","2017-11-15 23:41","#UnSoloAliento","@MovistarPlusPe","¡¡¡Gracias, Selección!!! Gracias, Muchachos. El Perú está en el Mundial #ContigoPeru #VamosPerú #PeruAlMundial #UnSoloAliento https:// twitter.com/MovistarDeporP e/status/931012732698157062 …"
"1","120171115150382","2017-11-15 23:40","#UnSoloAliento","@RiiPando","¡UNIDOS podemos todo! #UnSoloAliento #ContigoPeru https:// twitter.com/keikofujimori/ status/931012723906719747 …"
"1","120171115150383","2017-11-15 23:40","#UnSoloAliento","@DelBarrioPro","¡¡Felices y muy emocionados por el GRAN TRIUNFO de nuestra selección!! ¡¡NOS VAMOS A RUSIA!! #ContigoPerú #UnSoloAliento #Rusia2018 pic.twitter.com/pFXM3Rqhjy"
"1","120171115150384","2017-11-15 23:40","#UnSoloAliento","@Fokker_sky","Hay que ir a triunfar al mundial, venceremos a todo rival, con el lema: Perú a campeonar, siempre arriba, Perú debe ganar. ♫ #VamosPerú #SiSePudoCarajo #UnSoloAliento https:// youtu.be/JtAafkTl0A8"
"1","120171115150386","2017-11-15 23:39","#UnSoloAliento","@camannucci","¡GRACIAS MUCHACHOS! Felicitamos a nuestra @SeleccionPeru por lograr la clasificación al Mundial Rusia 2018. ¡Arriba Perú! #UnSoloAliento #ContigoPerú #PerúAlMundial pic.twitter.com/GQ8to4KBbL"
"1","120171115150387","2017-11-15 23:38","#UnSoloAliento","@merymyle","Agárrate Putin, LOS PERUANOS nos vamos al mundial #ArribaPerú #ArribaPerú #UnSoloAliento #PeruAlMundial #ContigoPeru #Rusia2018 pic.twitter.com/YZU9xoU5eE"
"1","120171115150388","2017-11-15 23:38","#UnSoloAliento","@AlesitaChavez6","En casa somos tres generaciones y los pequeños demuestran su amor por nuestro hermoso PERÚ. #UnSoloAliento ... http:// fb.me/KVb1FWkZ"
"1","120171115150389","2017-11-15 23:38","#UnSoloAliento","@pulgacho18","Estimadísima @TuFPF : los queremos mucho! ¡Felicidades y nos vemos en Rusia! Un abrazo gigante a todos desde Colombia! #UnSoloAliento #VamosPerúCarajo #PeruAlMundial"
"1","120171115150390","2017-11-15 23:37","#UnSoloAliento","@Chances_Peru","Cuando te das cuenta de que vas al Mundial #PerúAlMundial #VamosPerú #Rusia2018 #UnSoloAliento #ClaroQueVamos Apuesta: https:// chances.pe/es/promociones /peru-copa-del-mundo … pic.twitter.com/9Hi5IUridy"
"1","120171115150391","2017-11-15 23:37","#UnSoloAliento","@JuankSheput","Hoy es un día que nunca olvidaré ya que mi PERÚ clasificó al Mundial después de 36 Años!!! #UnSoloAliento #Peru #Rusia2018 http:// ift.tt/2j07ZwK pic.twitter.com/DyVJeAwhq0"
"1","120171115150392","2017-11-15 23:37","#UnSoloAliento","@JuankSheput","Hoy es un día que nunca olvidaré ya que mi PERÚ clasificó al Mundial después de 36 Años!!! #UnSoloAliento #Peru #Rusia2018 http:// ift.tt/2j07ZwK pic.twitter.com/c0GrW8Ton2"
"1","120171115150393","2017-11-15 23:37","#UnSoloAliento","@andresviale","Gracias, Puta madre, gracias. Nos vemos en #ContigoPeru #Rusia2018 #UnSoloAliento"
"1","120171115150394","2017-11-15 23:37","#UnSoloAliento","@figovalenzuela","15 de noviembre: ¡día Mundial del hincha Peruano! #VamosPeruCarajo #UnSoloAliento"
"1","120171115150397","2017-11-15 23:36","#UnSoloAliento","@SoyGerman05","Yo vi a mi PERÚ volver a un mundial #VamosPeru #UnSoloAliento #Rusia2018 pic.twitter.com/Bgnu7vSuSb"
"1","120171115150399","2017-11-15 23:34","#UnSoloAliento","@joselynemer","#UnSoloAliento Con un gran trabajo de equipo, hoy clasificamos al Mundial Rusia 2018. 36 años después reescribimos la historia. #ArribaPerú"
"1","120171115150400","2017-11-15 23:34","#UnSoloAliento","@EloyOvalle","RT pcmperu: #UnSoloAliento Hoy nuestro corazón late de orgullo. Gracias a ustedes SeleccionPeru podemos gritar juntos nuevamente: ¡Perú al mundial! pic.twitter.com/LfpUp7OHCO"
"1","120171115150401","2017-11-15 23:34","#UnSoloAliento","@natbunny22","Nos vamos al mundial!!!!!!!!! #UnSoloAliento #PeruAlMundial https:// twitter.com/pcmperu/status /931011044750663680 …"
"1","120171115150402","2017-11-15 23:34","#UnSoloAliento","@Calvo_85","Después de 36 años PERÚ vuelve a una copa mundial, gran partido y garra del equipo, GARECA presidente!! #UnSoloAliento #ArribaPerú #PerúAlMundial #VamosPerúCarajo pic.twitter.com/lwWh1XuuTt"
"1","120171115150403","2017-11-15 23:33","#UnSoloAliento","@RiiPando","Hoy 15.11.2017 estamos completos. Vamos a Rusia #ArribaPeru #UnSoloAliento #ClaroQuevamos #VamosPeruCarajo #VamosPeru pic.twitter.com/P5vYTcqoaJ"
"1","120171115150404","2017-11-15 23:33","#UnSoloAliento","@Fokker_sky","y todos terminamos felices (? xD #VamosPerú #SiSePudoCarajo #UnSoloAliento pic.twitter.com/lOIySt8zfH"
"1","120171115150405","2017-11-15 23:33","#UnSoloAliento","@MafitaLavado","@RicardoGarecaDT @TuFPF gracias por esto, gracias por lo que hiciste por nosotros, gracias por llevarnos a Rusia, gracias por no hacernos perder la fe, gracias, miles de gracias y de nuevo, gracias por ti, gracias a la selección y gracias #Peru . #ArribaPeru #UnSoloAliento pic.twitter.com/4bGkh4bq9Y"
"1","120171115150406","2017-11-15 23:32","#UnSoloAliento","@jmt_pe","Estaré atento para darle RT a todos los memes de un italiano @G_Lapadula y q viva el Peru #unsoloaliento"
"1","120171115150409","2017-11-15 23:31","#UnSoloAliento","@JorgePuican","Porque gritamos tus goles porque celebramos tus jugadas por todas las alegrías Hoy, más que nunca, todos #TodosSomosGuerreros ¡¡¡Este triunfo también es tuyo, Capitán!!! #ArribaPerú #Incondicionales #UnSoloAliento pic.twitter.com/6coRdrpchc https:// twitter.com/MovistarDeporP e/status/931015915071778817 …"
"1","120171115150410","2017-11-15 23:31","#UnSoloAliento","@RubenebuR","#PERU ¡¡VAMOS PERÚ!! #UnSoloAliento ... El #Fútbol es solo eso, pero es un gusto ver como la gente, un pueblo, un país, vive la pasión y sobre todo la alegría de llegar a una fiesta en la que muchos quisieran estar. https://www. youtube.com/watch?v=hW6Z4B 5uykQ …"
"1","120171115150411","2017-11-15 23:31","#UnSoloAliento","@maclabg","Para gritarle al mundo que... SOMOS PERÚ Y ESTAMOS DE VUELTA #ArribaPerú #Pervnzl #UnSoloAliento pic.twitter.com/4FvO4u8CeT"
"1","120171115150412","2017-11-15 23:31","#UnSoloAliento","@parribasplata","Gracias @SeleccionPeru !!! Gracias @RicardoGarecaDT Hoy es un día histórico, hoy es el día más feliz!!! Ya estamos en el mundial!!! #Rusia2018 #UnSoloAliento #ArribaPerú"
"1","120171115150413","2017-11-15 23:31","#UnSoloAliento","@CaloeMacedo","¡Hoy volvimos! ¡Bendito 15 de noviembre! #Rusia2018 #PeruAlMundial #ModoSele #UnSoloAliento"
"1","120171115150416","2017-11-15 23:29","#UnSoloAliento","@ElmerP404","¡¡¡FELICIDADES PERUANOS!!! ¡Después de 36 años regresa Selección Peruana - FPF a la FIFA World Cup! derrota 2-0 a New Zealand Football con goles de Farfán y Ramos #UnSoloAliento #PeruEnElMundial pic.twitter.com/gaSAKznlLk"
"1","120171115150417","2017-11-15 23:29","#UnSoloAliento","@byValent","No es suerte, señores! Este equipo! Demostró que se lo merece. @SeleccionPeru #UnSoloAliento #PeruAlMundial"
"1","120171115150419","2017-11-15 23:29","#UnSoloAliento","@jorlumen1707","Histórico. PERÚ AL MUNDIAL #UnSoloAliento #UnaSolaFuerza pic.twitter.com/3G2sGIBSRH"
"1","120171115150420","2017-11-15 23:29","#UnSoloAliento","@elcarlitos84","Ahora todo está completo, próximo reto #Rusia2018 gracias #Gareca #ArribaPerú #PeruAlMundial #ContigoPeru #UnsoloAliento pic.twitter.com/h8SywHRkaG"
"1","120171115150423","2017-11-15 23:29","#UnSoloAliento","@wwe_per","¡¡NOS VAMOS A RUSIA!! Felicidades a @TuFPF por el gran triunfo ante @NZ_Football . #UnSoloAliento"
"1","120171115150425","2017-11-15 23:28","#UnSoloAliento","@RobleStevan","Nos veran volver. #UnSoloAliento #pervnzl"
"1","120171115150428","2017-11-15 23:28","#UnSoloAliento","@Chances_Peru","La fiesta acaba de comenzar en #Perú ... ¡Y la fiesta no se detendrá pronto! ¡FELICIDADES, @SELECCIONPERU ! #VamosPerú #PerúAlMundial #UnSoloAliento #Rusia2018 Chances tiene todas sus necesidades de apuestas https:// chances.pe/es/promociones /peru-copa-del-mundo … pic.twitter.com/xvWLJLEF0j"
"1","120171115150429","2017-11-15 23:27","#UnSoloAliento","@cloboprotti","Felicidades a la gente de #Perú . Casi 40 años después regresan a un Mundial. #UnSoloAliento https:// twitter.com/SeleccionPeru/ status/931011287466754048 …"
"1","120171115150430","2017-11-15 23:27","#UnSoloAliento","@MovistarDeporPe","Porque gritamos tus goles porque celebramos tus jugadas por todas las alegrías Hoy, más que nunca, todos #TodosSomosGuerreros ¡¡¡Este triunfo también es tuyo, Capitán!!! #ArribaPerú #Incondicionales #UnSoloAliento pic.twitter.com/GV2MKXVZMp"
"1","120171115150431","2017-11-15 23:27","#UnSoloAliento","@fuchsrally","Grande Perú ! Increíble resultado, nos vamos directo a Rusia. Gracias por todo a la selección!!! #UnSoloAliento pic.twitter.com/IJJFAhO9HV"
"1","120171115150433","2017-11-15 23:27","#UnSoloAliento","@franciscomg219","ARRIBA PERU!! Estamos en el Mundial Rusia 2018!! #UnSoloAliento #VamosPerú"
"1","120171115150436","2017-11-15 23:26","#UnSoloAliento","@moisesguiap","Fue un camino difícil, pero se afrontó con corazón y decisión, confiando en una nueva generación, con #UnSoloAliento de toda la hinchada. Hoy regresamos al mundial, allá vamos #Rusia2018 porque #EstamosDeVuelta #ArribaPerú #GraciasMuchachos #GraciasGareca pic.twitter.com/Sq5aFOHfqi"
"1","120171115150437","2017-11-15 23:26","#UnSoloAliento","@GeerJR18","Como dije, a muerte con mi selección #UnSoloAliento #PeruAlMundial2018 #Peru @SeleccionPeru"
"1","120171115150439","2017-11-15 23:26","#UnSoloAliento","@naynaluey","Nos fuimos a Rusia! #PeruAlMundial #VamosPeru #PeruaRusia #UnSoloAliento #MasContentaImposible pic.twitter.com/EkveWzhZII"
"1","120171115150440","2017-11-15 23:26","#UnSoloAliento","@aemebe_","Decirme @RaulRuidiazM , ¿qué se siente este año glorioso en tu vida? Protagonista en el rescate de nuestro @FuerzaMonarca , nuestro primer (bi)campeón de goleo y elemental de la #BlanquiRoja que va a #Rusia2018 . Éxito y bendiciones @SeleccionPeru @AndyPolo94 #UnSoloAliento https:// twitter.com/RaulRuidiazM/s tatus/931011538768539648 …"
